txid,from,to,amount
8605d410967124e1ec3ecfd263c08b92e48b6e2afa3435d56c16e2dd7e80ae6e,3MRydWz5nh3VzeyuP33pCGGqP5o7obGXjm,1Q86iEjy3v4U8WbduoyAE2k7PidqmLton5,19.99035961
86729c2d53cb02c1f1a7a4dbca5b93064e179e8689c1f1ddac645b5eea4c5927,3Ls3FJ5S8ooTNcZhfegBkRQGf7m999vJ7V,12JGUcRxtfM7jdf1vyGb8Qiwgyuexm2dch,9.9800327
86c1e94ad4ec0d0f87af623217bab75fce8deebe979eef8ff067dc026d4ec14f,36Na7mLUbbj1K3mUJPzCuCpn8jM4ZJGhK3,1DwQ1EDUFFxFg2ryUzpuSbidfBmyAyZeaJ,16.99313295
86c65ed220a7c30b13d407c033419f6011ac0d515cf3954a0cef30fb20755e69,37NksKK82v493rFSkAcMufZ15binNbMsFw,1AFuMGXCSnKSYPS9dy2sTPEqEYipZM1ejP,8.52603209
86d60653bafebf6a0e03c20e43c8fb0c54b3263fbb690dc9e0dc3d744d5916b2,36eQ6LVzkufrrLZ6vPTvQKtsA6vaavLP5w,1E5CNisvip4BMFr9sCvnubLHbPqLyCSy4d,115.6829575
86e655b221242331cd74dfd6269fd828c19a007d494542b4118f19ba780fe0e7,37kAVtXJGTmTKt9PNo6tnGYZBCgx5cZ7KR,1Jy8Lyz5R6j6uqNWDscfQfMFyF5nqiX4AM,9.8545661
86faf97b7388c0d72cc889dc40f393dd6f8ee822ff7197ed4a60c8c1ecd640e6,3BH1akZEWVku9ediAXKXgJUiyRXjbNvh4Y,1HHgD4HPFQ7wehXHNcKmhpLkjmf8F2yV1Y,7.31454106
871389cf4ded7d5f564d4afeb8da9b1fb9dc39068706b70a74f56e77ea41846d,3NMdEANpLhqenwYYhYGnTc9dAnS9HX41ux,1Cecs9zttTHJkTaWp4G6YAPtdToTtdNG5T,25.99769431
87225d3867c0a762f84b83989471bcd2fa19270aa0bfaa1d220bc8be9e04e430,3KSsthxssRJG4L43yicQAyVpwUwucTcTaw,15nfJ21guPbcBHBRov6y3jwcczygKfxZEJ,228.810894
876e118538c3b2afaee35f758f911cdebb6950ef77dd537f144e83a2e356c9a7,3PBTtmEH58XxtGzmMKjFL2wqLJAUtNu35K,1M71HRzN8sfdZnT6VdJoQxjQMS2eyUXyyF,47.72626112
877248040669ddd8887f2cbc44ea2518333f3bd5aa1ce4e37c905c840e935722,33XTVF7hNSr439S5ASBwDEJ87scKNAR7ZQ,15E7L6WryNCmne7kyWSwGkkLJfkXiRnUmf,8.55228495
8784f6850331d5339049ea779197107d6d89c0cb2ba1c990e5e7b173befd6425,3LMQskYeReRwbKF26SPJXT6CHRUt5Xuw87,16dhztbNUvDW8jmAhAs5c4LMvzWDvvEQNY,10.75739698
87ff22e1ef08ea58853710b894e057aa005810ff7f216364e0c9a7ba34c0848d,3Qdyxt3hw14DdEowitQhPo9eVee6dGjjLX,1CRNbAyHkCHaLcWpPRmQQDazAgJyWgh2rP,10.35633185
8807c300e6cf87b32f284a75ec7a3cabdf8734719d5f7dc23bbef823acb540df,3HWcdgVPR3zehzH3FVYQSbAX6J6fr3rPxu,1JaDAvTjTrjRZEiWrr9mPnsaLdkSxtC1q,13.68552781
88b3bcb04d36011545e7168d32f976ddf310c88133b89fb9ddfbd998aed6eade,3Pg6TGtoZ37anHNz4XxMtPfKYLKyjKB8m6,1HsMyq84RY8bJxkvhSNHGXJ2ebD9imGhGC,55.30329687
88e470a405defeb256a8ff185d34e1745826c40aca23ce0960da6d8cdf61a89d,3NASoDd6G1bnqFmmk9qy9cFjenpJm8GBTx,16rADhxxNp5bDDAfzRKKXcrPYPjM9qYkP7,4.99051924
88e5a9ce3b18fc8d9db54f4cf3b2441475392494227ba6d2497bd28b79d30e45,39xsqSE8DwC5uegUUcuBn8vGUYMQibiFZi,1QFpoqaLkeP9ej8xnFrGWEqxEKtdfgwq9p,16.70349764
8902683e968c42890773e12325df832800f149d7d7de7460e3c143e9d6b84c87,347jzyJPFTRYZ6TSEQf2YfWSoEJYkGXANH,1G4sg7Qw46HsA7HXVKCfR3McEma6jXhdak,6.17584315
8937a94af0b4e8bc06c14c0a48cee4eba1a2ab5a13665c30fcf5d4e3179cbb19,3FoXfnDmH9hK9kkuRztVcMij9jetvNa1mu,14HxGqrDo4KAQVP9BJqu3JhG96GmoJn9iT,10.71961961
895e6c606afe2d71167dd061992074238f50bd3ee3ad17f74f0ca053b116de1c,3JMnYZYdUkh8STJBohot3FqnM4fcNAvkof,1Et2aZAvQHNecXPxt3Y6bWPq3Mf4WFivFh,12.64035961
898be6fad04ee2917bd2a4a77307d52b510e5fa47947b21ea746090f2d5f2c07,3JHmH18dCv1X6MPyAVc9HZ38xhdRwRpXoF,15yscMbRwZqiTSswz7sHVcWD1Wy75v2vk7,13.34004634
89ac68c3e3404cfb9b1ee095dce6e47da2ccd183ade7dc3c4e39b81f36a2fbc2,3En3Dhjk6JERWaYh6rpCvVa5v7VTmHf7f6,1LWUFxHv51ZNUndGYDF8gVDTUmRbEWN3YN,5.70624073
89c2fc0d4d06c34711749d2fe29e683cecd368e397c6708f1b8028d7ce310240,38Xf8JzUjNKrwkTGKKzpAksfHbvn6cK8Gs,1PzDcKHymNVrrrZSgTWjah5xxn46cF1N2e,4.99001924
89c8a39e9aec1deb6416104d59d800b33de1e6bb34937ccc36fc6a975cb3929f,3EC9FCrHwU89p9Ms99uEbrmT14nwMGVf6f,1MbBVUaUrW44YBd4h8CDzYRdJeszs2x85,13.45952188
89caf09b8654defb494b5b911ebbc1afbc886f7f210e095f65d003f77b01dab1,3KStnofhQ7nU2cGnCHspnX5YHWv5JFXmjV,1DVAYseFrSpLntj3Hj83V8mKhJz85WkoJ9,9.85533561
8a10af65893daa2de4fe9249e7cd988a47b02d61c87551fcf96e7cb803c7de0b,36pPDwkdHhu7L3XVTrEmKxhmfYTwNBHvBh,13zg9cELuy2ccXYBLsGeUSzVxD4A9QxXdP,97.72831205
8a8fad7ff709990ba97fa1a80a72aebeed9c8a2e7f3dea03fe80de65d4adac09,3KFfJGHcnhkYR6GnV1RpKJ9x47fRkAjhwp,19QBpEgkvKqd3VDHFGwoXqz2oNF4pr8eZV,14.96573186
8a9aa6db6a9efdf68252d8a1d08c8f84182c7fd7b1000651895a06d18e9e7d8a,3AZGNMhLbr8oAPDT76GTfDosRykA1QeD2W,1LhjxEXf5SWYrzK92ps57MxR5Ubbszg4T6,4.1396579
8ab586b707d0db4f38a7288c53de991f7a01a6bf96cb736ca770d57c0c285524,3PXfgWFjWJcMYNRHVThbZSp5kyKATQm1Xc,177YQCBmPq4Q4aapV7YDd7M2hAqi2zZFnh,9.67925776
8ab71602173d0413730fa9207d8102587029c540090caf234495657786a97b2e,3A53bhMYSu4rWWwa8S52H8qcuJtpAaghUB,18kntJCs64wsqQ7rmfsx12ycMCsHcaQf8j,29.84248155
8ab9a49aad7e1b7a225b85a1b67c54de753be71e1729aa9e6dcdeaaa8e9624cd,32XCw6NWh1vfe5bsTmrjRDzXkTaNJmjbLK,1Hm7z5ZE2cutuNmyBZf9XAfrFmTJC2zt4n,68.39845366
8aebc40fa2b722235256217c7c856e4374ce909c8040fc3a1381ceea0d3284f8,35S6FwaRemfntmdwaraXHLiUda5y3sxWtE,1J2gcWZ2Z2Ap1Gz54gQMmipC92WVSEa4oy,9.11440788
8af57a6b1d2937cbe1ee8877fc9937f2cfcbcaa4d69562b018280da3e4ea2cc7,3GWa1ajcdXNHfFGwtQfyhejWPGuJMDVwnV,1AvKCo4iVvkdMxWZikqGNo7tuk3cAHcWNq,15.10679129
8b10f1136875247721f3d6ff7ce1e455bbf6bb532e775ee4a1efc5d01b2188ff,35waBHwSVGp4r4AtjtnCMpJab6GQbkhzSQ,1ChMgJfmcWj7FfwBpA8GHNfUL7uGr4Kex5,14.73479093
8b20355daddc97183c8a7b514a8e7fbda0ad775c57766ad4bc50252b04e35305,3EzTs2BUYYdkPBwLSeSeAqUu9znHuCqnCB,1CxaTYC1wKBqXKz8XsBPwf62S9PzQHH8nC,298.8043324
8b23bbeb95707403e7021f6b348002a84902f6a96d995d176a07992f7eff757a,3JFaDMgCAeuFta94ZvBfndfGnp9TnCWq1G,1NdS5gc2xcA6JnENDHe9PyfQzLzYgy3Mdu,8.12829832
8b3e57f2d88ecaf23f2c9ae0dab35ea2944ec9c63ee7ecbb1c14b2804a22fe91,31unLtWitDWCF2ijt3CkMJpEiZyq7tgZWZ,1HeVL7MVLHxBkR3DhWbaVJ7bec4qmQkZhk,8.72765961
8b44f829f4a72c5b88348f34a6fa6b278983b7cf30f5b163218f611eef616976,3MrfxoxWdPYwoNbZmVh2Msict2QgojM9fm,1NwPT12oKMmHbvZFxjiXdNDYDUMNajLN4q,52.80639241
8b5cf4e88c30d950482f046f9e0ba3847019734ba06a1e5231f40fb5941c5ff1,34qWLkz6DSeSGivD14s5Ma8hjm1cDbuZQB,188SRnV77CUvwrMELc9FRX6FgE7cR7Qch9,16.11126948
8ba29b49b923e42c567851aafac479f37dc77fbef4563d61712a0fd0e6d91962,39ficqU6UJ1JGEwvsGHzkzK22ecVZtsiQx,1Lkj9mPwqX5NbeczGE9XwmnomErCt1PeiW,7.01510011
8bc6754d017da54f705fdb7c22ccb5784707bc0bce36bd430a84bd1bdd4793ec,3PiWLwnHib1g9WWfwoeRQcrbo81yTqvfTR,1EtKT7cFW1wdu3oVvNzNUdYc8qkFdr8x9U,9.99384921
8bc8ed12794098788928156efc5b377308210051d28d3bcb41749e5e00362bfd,3MBm5jcfgnDqSAgNoAgKLoJd2BFkWbkdUj,1QAVFEcWBfSSq36QVxvQ9pUSzNGhLMdBAq,9.15163273
8bde44e179df0be239d65a4548d94ec7b23238b2ebb5c761286ea12185fd018f,3CePo6Ztj26vUYEJg8nk3ytVJJbuokYYoE,1ScirNSDSqfNBrfLxhowi58LAfBcjVYCa,7.49035961
8bde820f79e2fa2c31ce4fac3ca7438f6cef4e036eb2a88158e530f60ca9ad44,3JGdh5HQNLPp4ZAiZUhtV4km8wgsQzrmnR,17EWHhgADrrmp72uFDAPVq2Uq8tjtfZA4D,4.89044906
8c621379bbf7f668204cf0c9aecc5c305fc58bdf69cdc9f3e3fc608be6a028a2,3Eqs3JpxMTYcda1tqH6XVmzMSzsEmAV4C5,1BU5HnbJPcnPQe7UwtwDUVgBP6ZHw4igBd,4.55988786
8c720d1857a3bf40d68420961bb459a20677f0e797cc089f5d12d81402f3fab3,3Ki9pVrq9horeW7bm63PgW7JXgUq36Vgsg,1B2ERFPdjGjxvKNigtyycBEjpUnEU81vk3,6.24970361
8c85e63bf30128c085916848be9b1032ce48977c8acdebfae8abb8052a39ff0d,3JdMXdXfskXXzff77iNGLqKtLDVWbqD6LA,1G4WKakJzs1rVWiJFXw72LDcp4qEpAzRzt,19.99239493
8c913bd1f98bc5a6f23a2f63d8716c74d92f023c2121853f2d44cac3859585dd,32ZhdyR5MYgXVrDnSgU91zKhhCgBnuxzSJ,1PYJ6RAQ3QjCHc66Bh5HmuA7CvsXvZbFyX,4.39093402
8ca4d86cb8ef2400a68b3ecc15cc744960e418e40f9b1bacb07cc233e85de2f4,3AxEUcv7kKojx8y4vMHkenMHmvF4423Ahv,1BwTBKE65JPjWSVacvbykXHx7PQFKGvgji,15.82976904
8caf18e8f6fd553581d84215b3fdf84a0ea75b8c8ca598497bcfd510828a71de,31wF6Xt5ZmCMZMt4EKgjbTDPbpRZPPkGy5,1N4dzGjSBvtLXejRkr8kkfd1ZBjAXJxNki,7.99895439
8cb03286529e109ca3829d587de6d8a23296d4f24aea27725543de05986fd670,3EUcEFFXTXXDkjD6YwoSq1jQSr66UU5BtM,1E25EoZHj7B7bfeAHT99aaLsG4CBSGdXEb,4.99051924
8d0797bc1cf4605b16fd8f8241d2bd33c926ea3b9f0dd718d3ab7a959678f00b,3PHSe1i7Se9suaidCuGxP2dHpqm48XXSQW,12yZXvakgFxG2yVhdxqwxapomArvq2h3Hq,18.77838096
8d091a20984b20f43a18da15d608e9b6e6609c912488bdf14d03df609c3304f2,33cZp6RFUHroCgZymyL52EqykLWdQSUNKF,1E6pmkA4fyg9V43pAS7EJzhwjpUHWd2ZtM,5.97851923
8d1138235f8a93f02cc8ce53a1bfbb85c81cbfb060d635031f380103b5480a17,3HAjVE1nLMriGx6crRnskwD1etqrXmcKhU,1HUTgMXpG2JhrnNPbzQzWdB39RHqsswU2e,34.9904377
8d33014318a227e636085dea8d65c0bf8ae108303906a21c17b5ed5b033bd07b,36t7AyvL2BorBY7GriXAwpGtZYsnjH8B1Z,1wn7wzLx59g9saZJHzLF6mDzYp3XVJVci,4.99051924
8d63d41f9c2c2ac14e9e17bc5f2ad0db7cf241dd26d035f42bf79b98be39d0ae,3KqhznidyhqvXrnjUhG7Vkwpz3RUugWiRD,17Lrz8LTDe82DEr3cB1F18vVeEPmKZfmAk,8.99040081
8d717aa96ff08dc8836ee3a54de6c4203834c4ce5d8fb3ceaac8de78a3ccbe70,3JaYkPMqgC52UZKtjDBCwcMdS5DJjuZC95,1BDcHUdKFV1pmUkbBqdLtT39bL5spKQYGT,122.3680246
8d75c789a6cfff35deca51aaf21f5228c6bead929e20cde57e39345e48dde540,3DGiLFEVJXseHgqSEQerpEzp2spufqcyN2,1FZv9VZhfmJQaJhN84hDJsD6KaZ4GjX8zZ,21.62597369
8dd6e1d89a6289eabea48b600f256748ddac700821b2f92b2dbaf34a61eaf099,3FDQGGgyUJ6HHK2QZfeQXnce9Eo7ug7Kgr,1P5WPQxW8HrSVviFaZvanuowVyBdb86awD,11.84714791
8dd9214be87b456ad66a4618eed0d0304af0e4b6f7e3f11ee2250f73029592cc,3LAANWWvFABB2dKPktMFo3PsyYbXfWiDwV,1H33aYnHug1Yw5AmAmdq2Xz4GtgwU133ZH,9.80195518
8ddbed1399faef71bbe607629be5b3c7d164be4dd920f46d020c9e6b093a1366,3JfQz4tpR61xVE8EeZGrrAViFTyykBt65Z,18TAdxGZcQ8LM8XFTGc5Mfo5CdtdSGHZex,27.57820252
8de56a5cb5cab0133ba9a30d9a1202d4ae81145e2f9ea1fb8d5dcc0b72c8cbaf,3GoL2Gse4ZoxtCrRcA44Xmq2v8Fdhe7ZSG,19kB5dwoxyTmCCFmYMMcqBiXc9jsoUGzx9,63.31074894
8df43c54f39d4dcd9ef017133a1fb84f9f5456bdc15e81a63eae68eed19cb1b2,3BbWs5bEcHbD3DjGerwyHvkDG8GfmLMVBo,1BQ6GVWrZv8xf6p3okYJgarwsC8qyoq6zN,10.60997052
8e25c11980fe4050bc2a4ea5129bd8f6c00fe2ee065c9c8d758fe1447cc354b8,3LGbuuDwgwCaLSiQsF1mC6mFdiQkqfLKAA,13KivxHxV5ZGyq9xyeWHG2CwUkdu8G7tWu,11.93887612
8e3cfc922ac33987d515cc53e8bb5d6dbf351d093e440d59c1d4d74fda449726,3N7AnUyKB2YbXeVXkN8yrPHrTMHrS5Gtbg,17smkPTaCV7VGVb1Jxvvb6bdy52d5pwrgx,25.42596336
8e46ee78bd569f5cc42749a231df59c006bba610a2029c099b42ea709a89a930,387cVfNRFviaHeq6CPJvoL4FdoZyiN36md,1DtfeDizvTGSqSZ11RonLofyrVtTdqNAWA,59.79893997
8e5aa2e15e46ec6ff1657458e01a59471be975c012d4183287912525728b0ce0,3BNCvfmdNRyb4JZY5yQR8RbvdpJEYEZZpe,1LoXm3b6HSkPRuv9WEc1SawvHHj4ajS4oA,7.99117548
8e6e3aa2104e3b21b40f422c452b8d5070c9ae84e7ded645f6aecb03b97b571b,3Esyw6h3NPdfgmD9c4aDLTeyDhhkGDTWeV,1JN1Wh8ZRXhXLRUd4G3DRPdB2ENUxjgybN,4.98496844
8eaf154fe2e5397a49f9164111a16224ff15197b573e86e9718ba1f695e4ab3c,3Dssr6nLqCFofgzGiA5Zw4jekTXtPQKamV,1DHmpnB2B2ZcTjMLsxbVMHdN5q7WZwrG9h,34.99043088
8ebff8ac7cdd650ab865923acf45b6d7757792af1ba14036ca39db4847f7b6b3,33ccedehrkppgs4CfLJcrJQMhkNECLcvwE,13qKeoeKjYpRVx18gcDgzJg1JQSbGDuwnA,30.37588751
8ec4fe0e5e118cd9c0dc45a1b30e71ed04a29215e8f3e088f7f93a1b3350d9dd,3GGcNpk98PppVVX8veiJrpffHNDoreSyLQ,17G6VmEVU7bfDVt44XbPpH7mQ9ii1TK8sM,941.0472128
8ec6b9d5bb83fdd996522d84a9d42ed60b8127cb4c2cfd24ab69118573d482ec,3D4w2m6iKMWq4vHKQgmPj1gG1y6VBQEApd,1JLFwYVVF5z82P85joV1S6KjhLv66GdzQm,17.12735672
8eca61ae0012c249335382e80be47ebb8b228a086d166a43d64ba4119ffef789,3M4rLef8ovbX2AF7N5eXp9QQwPQLxJ5mWL,1ScpLhVquQ8GKx2f1rUJQw2DzT5dDNJgT,10.99048931
8ed3bd83fd43c0b6ad59ca5232ea1fe87f3710a21a036b19a4335b6458444d99,35jcNaqfAxAtpAG8FFgfBPdsM2xciWhJGD,17BNXWntqr33wxnahfhyibVojGwR4pwosA,4.38289153
8ed4205c751b84b497945647100b6be6af06915e38b508aa8ed63ea01113fc3b,3HHuarbwxyNtbnKgEyTrxFogM73CBRuvi1,1NTfDT1Q6qgbp6oigGiMwF95AC3nvAb4A7,4.15372307
8ee2b848a83459dbf792ad215afb8cdb2b867d53304af2419b2ecaccd1b6a202,3NLQPv2knx4JXnjNEN3P3QK6ymLphbg6py,1N1yKLRHKPR5uaD6U3M3BjPunPMm1zCKsK,4.27682137
8ee2ed7e30ae6db7f45ecb69f301dadc020b580551e74e215e527168ea01e00e,3AKb98Luwg2G1b5WkEa9Cy4Gu6pdMubn42,18iZ2UCB3KwAdvdUQcTQRFKkF4dFknmokA,10.09764409
8f1dd05b30fe5ec5bd95af9e009ce1af12b09d9a6b6edbc90a36f70ee1f20b47,3LaUkPAVTrNxC9k8fvET7wbvprBBXpyJwy,1M1APR4tubqAYdm2AbjWbwtFTYBHahiJtf,7.03889402
8f5be52d064a2dfa33f5223555e3ae1b4dcfb0ecea3e322dbee7aa4a1690d6e7,39zaBgxYfuidXcJ9Lyy6PYbQDw6ZxZXC6S,126obhteEJRKKQnGw6D5HTwiu2jnb8DZqJ,5.98981923
9069da08e423da9940096cd9b45e2ab77a03e49f76192fc3de695ac364760692,38JrbdRnT65E2BXHfDkyaX2X93kSiW7vaC,199ug4tXXpghLJ4Sttyf3XQcx4uur5cjf3,10.11919924
907a58fcb515dc9cdc33a3c3d809933a18cf64aec52499926cadaf6c42e7f4b4,3DL7dZbMSwxvD1cPckr7RqpB3zuLf3eq9K,1G1bDJT52Bn6JE1zJyEeCzbKVn2coNQmad,4.99051924
908cf2ccb7bd18f272610a8dd8b80606dcc61eaf071f0318ba325eb721859a39,3CikjETX4UmfZ9S53X9XJUPD175RAHaWJ3,1MzkZDBWMJatPkUA17J25jPDNoUeEUVxhx,55.74711481
90a38de5d3835d8fbb84be0fad6177a0f5757e71d54701b948fc865fed5802c2,3QySVQkFLqiwZKGPXzJH3QXy76MFKgkFS3,1NAoo77TsDwdZvpqEjZBNRghtzCGf95msW,42.73901039
90c0152539ae51a1574d9705c72f21625b0890975d18396e4b5616904446acd6,38GmCdRX1ojPKPcgo6D989P3CnXTYGECMd,1KtmtZnMay1cugaY8ivay5Vor49CjYVJJ9,210.1997123
90c2e30a437e8affd067f75ae0a20718fc91a50e03c5d08677ec905c5a1816aa,3ADWXg5Y7Q3wx1MsAD2jXrZYCTBCHEfN2f,1AEJSqvuYuL575WHoMqE2yXG57A3LGYo4d,7.53512734
90c485d0803bbd21f411f6b84341f8cea2526dc6d17e9467e7ded8e25f5780f1,3KThfSC6zYJy3TxYXdqDUdZqvfG7N9mo7e,1PYXEJi9jVtBLLF19vWeZ3mWxw6ebDHm9u,4.13932887
90d58a61c3f62022723c0e3fec9205e6cb1fcc177ea5a1ae098524e113784a23,3P454dwRJzQbmZ1RxhcbPGtbgvaPoTHvkd,13YALvHtN6Awcqw94xuAJ69Aj14Dzyda3c,54.46573499
913ba0f54dfdc2e7b699176a7562452d84ad88f23b5675ebce0596f178d082a4,3QRTNXSYPKr7KkGGA3X86JBGQ85fjtgnQY,1CGKipQbxWgVL2HqZcDR87KsFQC2bTwNSR,5.01041924
9140c8d18770fbfb86f8771d43e32bbdeebed5ab1e4e10cf4df46596be7a7acb,3NtAJXkHFGvX5XM9pWjGtjFpwV1Kib8kQV,1LzzucWg55RcRs4dQ38T25KTWXcpssmVh,32.42017702
914b8660139acab6cc896a97eaa69f4a189b408d616cf4789959b9b0bdf64d8b,39EKJnhHrtpCAZAkqRrY8Z41uZBmQh81GK,15pMAkMBfjepXWkUCe3wULvAEYhXL68Ke4,16.23422871
914eb0dc7348091818966faf778cb05a113ec9f5905cfb4824cddeac219e1f83,38G1bRrMvG3ub42EHAEhMPhucUe6EHNWv5,1LKJcZyW2jpPphJBCaAq58FkGZ6RgGiTKN,64.01875932
914ec5e3a1fc9b038d581c01ec11c57aa4e424f151741f6b9d2ea3cd08dc7ed7,3NGk2LtQtXnzZkwqY3FSM6C5vaVptTEdFB,1AfhdgvNL9KA5cvEQExex9fimSMxEozr3b,20.64684076
915956e93c64273f1c38a341b58bf9280a4dd49052fd553051f831c905dd609a,3GKYkDH9Wvj2o2kwu45sHdM1rW2pNj4fAJ,15pdZdkmUXpMcyjWTtpm5Hact5zbw6dgmm,26.37211804
9173979df884dac7946e13fe3066a44f99627d19c4808a41be083ef6a0be6196,36eCHHsyWCt9hpGvaMNdK1R57STDcCsHqb,1CckgDLz2AcLZpJKJPhzeigcyEMGnkUo3n,6.99035961
9175085b508eb70d68706889835d4425bdae950fff3ae37d512dedd91e40686e,39wzK7XeewoeqbQ7psSRB9REVnBY6aBdtx,1KSfvhLUet8Yd9RtdZnKpckgHyJuouPjyN,6.03127481
91a65101ce66e7ad675c34bf1d467b6c92f96963e08ee9a10757473aac00e165,389U5kyjgwGCYhFBUnwfYtUiWzrN6rdT84,1Dg3w4dTeGQyaB3YFRGcJXNGGmBCineJ9W,4.58102871
91adacd12b707f2a3c253bcf72bd67d1702063c581875c2cf95b466bf0ab9653,3DNJhwj2ABhxpRTqpBCcWhLLhe5QsR3FPi,1LZPkZ2KakiXfKbLT9h9ZfFXJcTayn26o9,7.0593228
91ae5742b991c2e8d6c887b2f4f862e58a0231311d3b0bfb2cbb9f2a33cb0612,3GaBxMRYZqCzPpXx2Mv1LmBpnjEj83UGCb,1BgXHFg4nMDbF9VchgCEbuReUot215z6zz,6.50648736
91bfb4b99c36fd248951142de626d0ce238d5550decb806f75bdbb259059aab1,3BstXNKTnt4aR59quq9UbUUvNpRgxuwNdQ,1yhwWaE1EWFh5Tag61GqQkHPjSNLxjgkk,23.07604602
91c9ef1813226f80633585e65fcde30325bbcb22995c784cb17bf18c3c7dd94f,3E4UjG15jFuz2zLrmj11uZXMQ18jtkqpfE,1MPYd4K2k8Y6EAGhQNkXysFGHrCmE9RokH,9.29138127
91d1f1435e3fb5f11bb6b3d9796af0e0c5b6bbfdef02b47f60a73bfc4794749c,3JAcCQZL17dBXQ6wMaaZAsQ3QnwGNwm1Vi,1F2YdepaWHjDDbGQnL1iWTtnFyKiyoYjHg,14.85646323
91d203570c34b78286b17d7613f50ccd303710b76b2bcbc21bb5d42ce2481342,3L3NABqBg6EzPV52a8YhXb1rQ8dwRBD46c,1ChpyYSfLvEbyJ14BV1erMCL9tK97yKr25,57.0009553
920718695be38089839faebe0ac971d0691a463043d51e73dde5b31abecc3c17,3FKjhsAqg4AaXX5M5yZxJRQfcc152TVrer,16JTUwCuear4yNkXWceL92RmpGbVCCAd13,1058.654685
920a4b977b02d51162177c3427c429c532583b0459d1327bb732c5c4582ef3fd,32ezsarVCfQDyquyB3MoxEKQBAQDR5cx6d,1Ph4hiuRsqzL3b4Vhx4cqWLkUd2BmDvRiZ,15.59256682
9226059b8e59ac4547c9d1184c96b8ff447a0fb37db8da8804bc7fd155bef379,38o82E6BH2snvQYNT1NYepsw19TiFHUMYP,13wacQsdw4evZkCy1Xj1e6LcyC2atM8RNb,8.67445286
92622e575d3de6870718ae7e274f87c971ea479fa5a3e9c4a8fe361387554f4e,3MmuiZjojAeve98dRsMish5WMkJQK7hv1T,14w6Gdxny92BZ8F8mpxQNMtkmu7HxsYkyb,18.09319378
92753ea24b291b6c61b4a32ca0c55c502114e5e9740ca0331fa2699b68e453f8,3PoeJxCSPMHxLqavfEDF88bMPGFRypY5jY,1Mx12sRsQLYSjcgeoMcT4vuu38Yap519dJ,7.37251527
928b53b470d547ca111fabf7f0941192e61742ba7f842586127c830a4bc6ada4,3HkpTGkucjYvcrzqbD65E86FG7m9x4SXvg,13ZgGKMi9abMt2ydD6nWXANkrwYSFzBYeA,19.99074871
929566e8bc0d63cff42f299cb8b2a4fc03db7e7dc801d9ab470a6dbaca11356e,3Jn9boS5eUc5uxiyM5B7CHQcSGbXvKBXjR,1FuRExrc6yf7XwXp6aiAAEr8z2qtqcRzKw,36.2025377
92b75020eaa46e28485959504200e489f3f00da2c0516b317504ba5d853f8f0a,3NG7stcPDJQKQfU3XYEcGRWhnvmf8bCPTj,1LMBSCzFWLaTDCWsUb2FuG4wHyLJmN3Wa3,4.78544501
92babfe3046fac37553b2f7f1f80cd230c5bedc85e81ea83c82bfce45cb4ce02,3JZC9ZPdPSBSiRSRLZcMayBUoWVF38Qq74,16A7AGDs4CMrivYAXYi4b6mGKzN5V7BfmB,20.94636287
92d1c0e3d508e25034bd040bc6cc88eda6bb89aeb2bc2bc71dd020d73565b6e4,3PymxfdJWEKbTFBD6Bbw2cbfAJuwvttrpq,184bwGdtykPWfPS69vziXCsj3zDCQvzvSb,14.52408133
92f381a1517b8a14bdbcaa386b4925935d2ab7c67f1344087104d23d3cb39bde,33cPmXh5NrHwEZTW35menHN1oK8Js6vZnR,17SiZuo63QpkrsN9EynQdUvsfFwBFRHtaL,399.3163776
93225fccaaff79f3af39d4144b3fdd8e38264f4c78d55c5e17a614d148abae88,3BhAR1BnWdtgeTnbD8Kdxn9QCBs5nrjWEc,1KENUyJqF797dXvAE5jLSAMqUwfTh79hdL,5.07355717
9323076faf26d57803ae28f68919d3141e6a7c9cad5cc10d4abea65827b99b88,3K5DUsn9oxx2ArCvSx3LVa5eQzPZdY2MkB,1Ly9brzYWEBM8GgTBSJe8pxMkaRVRsoDDv,4.99154761
932901145632211b9b516831e28f327b96976ed2e634094f788a284ad9ddbf10,37qPAkxndkPwdBSr6oyms4o9NGABq5Lwf3,1HiBDSXR9Y1FqxCfHzg8vk99p5aHfbgnrw,9.99126804
933206cba505bd727ee9927a69c330735fae4fba8c562232c7ef570cd1e21299,3KeNa51cwwCsL6UdfbyNZtACwfy71edEZm,1273jFkACM5HF24SfLEKq1B2wtjxCDMwAB,28.12874088
938a4f87a156705bbb67b864b9473bf9992b24e435d48c9dcc5e5e2eddd2a2a7,33iNUVeB5pCSYEMwGwjcf8HAy6QRDQvfep,1Q4TVaCiaPmZGycEU36TCeW1P5EcepvwVX,4.30643465
93a073f92ec5de23054f63b5de0031a5626064a4c80d7dc008c338a95d861f8e,32433bB3udgvmJoTKEc1phAqAXDYtFz677,1gqAPMZHhBM3TcYyXAinm2Qug1fpi53DR,5.66225755
93ab0d809cdc968935a8f3c6e5daaa0d7fe3b17e6974668b37140ab0c79695f5,3LbAnH4nMu74FZnYn1PzAAXSwR8mXbxpj1,1GWnMSk4ThsB7BMz8bxAvr2Pbf7oBi4Sqf,12.00353441
93cbed0e9cc0e9d3a4539837750227c5f24de0bbd680146811bc2b5f1ff30150,3QcuqRUvQg3KkrDjfQTTjQGXe3f2XZ7V6k,1JZFMMToa5jtrLa15bcEkyakUTHa8RGofk,6.88505556
